name,address,rating,user_ratings_total,place_id,types,taluka,latitude,longitude,Unnamed: 9,Unnamed: 10,categories
Kalimata Temple,"GQ4V+J2G Kalimata Temple, Nerul, Goa 403114, India",5.0,43.0,ChIJod_l4qPBvzsREhr_w9NrCyM,"hindu_temple, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.5066216,73.7926002,,,['religious']
Bible Church Goa,"406, 4th Floor, Gera Imperium 2, above Ritz Classic Restaurant, Patto Centre, Panaji, Goa 403001, India",5.0,31.0,ChIJA03QsezAvzsRpCtFdbh5sOE,"church, place_of_worship, health, point_of_interest, establishment",Tiswadi (Panaji),15.4933117,73.8362419,,,"['food', 'religious']"
Grace And Truth Baptist Church,"The International Centre Goa, Dr E Borges Rd, Dona Paula, Durgavado, Goa 403004, India",5.0,31.0,ChIJ16nFvo7AvzsRLORxlM-jylM,"church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.4585576,73.8205986,,,['religious']
Laxmi Narayan Temple,"HWPW+7RJ, Auchitwada, Dicholi, Goa 403504, India",5.0,20.0,ChIJ8R1W-Q-XvzsRT32O5D7_5Lg,"hindu_temple, place_of_worship, point_of_interest, establishment",Bicholim,15.5856935,73.9470159,,,['religious']
Prabhupad Bhavan Iskcon,"H23J+2JX, Dinkarnagar, Rudreshwar Colony, Harvale, Goa 403505, India",5.0,12.0,ChIJCc6DOtujvzsR5ySYMANc41s,"hindu_temple, place_of_worship, point_of_interest, establishment",Sattari (Valpoi),15.5526135,74.0316081,,,['religious']
Shivde Dharbandora Goa (घोडकाआजो प्रसन्न),"C48V+RRQ, MDR33, Darbandora, Conquirem Shivade, Goa 403406, India",5.0,7.0,ChIJqVYZDACnvzsRrLH7fqCoz4w,"hindu_temple, place_of_worship, point_of_interest, establishment",Dharbandora,15.4170784,74.1446069,,,['religious']
Shree Sateri Pachapuris Temple,"6662+7FW, Salavli, Goa 403704, India",5.0,6.0,ChIJg7JfPPFVvjsROW1w24_OvtU,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.210737,74.201206,,,['religious']
Mahadev Temple,"949R+QRG, Thatodi, Darbandora, Goa 403406, India",5.0,6.0,ChIJbVsfkLmpvzsRQvvdRZSZ96Y,"hindu_temple, place_of_worship, point_of_interest, establishment",Dharbandora,15.3694294,74.1420644,,,['religious']
Nuvem Church Christmas Crib,"8W5W+5CV, Majorda-Nuvem Road, Madgaon",5.0,5.0,ChIJpybrdQCxvzsRXoafLa5gOFo,"tourist_attraction, point_of_interest, establishment",Salcete (Margao),15.3081875,73.9462052,,,['religious']
Shree Rampurush Gaudepurush Sati Devi Temple (Bandora),"CX47+46P Bandiwade- Bander, Bandoda, Bandiwada, Goa 403401, India",5.0,5.0,ChIJ49Wz0Xu7vzsR9v1Xc6bNGtI,"hindu_temple, place_of_worship, point_of_interest, establishment",Dharbandora,15.4053481,73.9630924,,,['religious']
Kalbhairav temple Gaonkarwaddo Bicholim Goa,"HWJX+JCC, Gainkarwaddo, Dicholi, Goa 403504, India",5.0,4.0,ChIJ45yRlFmXvzsRFTWZjC3BDBg,"hindu_temple, place_of_worship, point_of_interest, establishment",Bicholim,15.5815952,73.9486289,,,['religious']
"IPC Hebron Church, Panaji, Goa (Malayalam)","4th Floor, Keni's Hotel, 18th June Rd, Altinho, Panaji, Goa 403001, India",5.0,3.0,ChIJu_LRylPBvzsRKlegdAnOajE,"church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.4974132,73.8255124,,,['religious']
River Of Life Church (ROLC),"Before Kadamba Tourist home, Eutico Apartments, Buttem bhat, Merces, Panaji, Mersi Tem, Goa 403005, India",5.0,3.0,ChIJRRQmBIbAvzsRZ_-RMsArvTg,"church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.4865368,73.8511855,,,"['nature', 'religious']"
Shrine,"C4M5+2HM, Tisca, Goa 403406, India",5.0,3.0,ChIJtaZmhHGlvzsRi6qY1cbZYNg,"hindu_temple, place_of_worship, point_of_interest, establishment",Sattari (Valpoi),15.4325977,74.1089303,,,['religious']
Rudreshwar Mahadev Mandir,"H24G+2Q2, Rudreshwar Colony, Harvale, Goa 403505, India",5.0,3.0,ChIJwdeqFQC9vzsRHnvPUR_PAgc,"hindu_temple, place_of_worship, point_of_interest, establishment",Sattari (Valpoi),15.5550175,74.026886,,,['religious']
Sakhleshwar mandir,"H2MF+XW9, Pariye, Goa 403505, India",5.0,3.0,ChIJ5Qj37PyXvzsRbxpljeM-WNM,"hindu_temple, place_of_worship, point_of_interest, establishment",Sattari (Valpoi),15.5849149,74.0248667,,,['religious']
Satteri Devi Temple,"647X+G6, Sanguem, Goa 403704, India",5.0,2.0,ChIJlQL8cUGrvzsRe1JLBCVM950,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.2137876,74.1481576,,,['religious']
Shri Huligemma Devi Temple (Goa),"C36R+37P, Pratapnagar, Darbandora, Goa 403406, India",5.0,2.0,ChIJH4yChjalvzsROcimDp2yKiE,"hindu_temple, place_of_worship, point_of_interest, establishment",Dharbandora,15.4102185,74.0906928,,,['religious']
mhalshekar wada Poriem satari goa,"Mhalshekar wada, Pariye, Satari, Goa 403505, India",5.0,1.0,ChIJb7QSJQCZvzsREwI2iXKLFUQ,"hindu_temple, place_of_worship, point_of_interest, establishment",Sattari (Valpoi),15.5794829,74.0354899,,,['religious']
Saraswati temple vakarwada,"64PX+H4, Sanguem, Goa 403706, India",5.0,1.0,ChIJBy4eKYGrvzsRfpZ6sU6qqEw,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.2364551,74.1465475,,,['religious']
St. Anthony's Chapel,"Deusua, Devsua, Goa 403715, India",4.9,408.0,ChIJt3XxcCuzvzsRcSjhRpE0K2k,"church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.2172151,73.9692823,,,['religious']
Shree Katamgal Dada Prassan,"CX6G+73P, Bandoda, Bandiwada, Goa 403401, India",4.9,205.0,ChIJH1iSTFq6vzsRSOzyr-klavU,"hindu_temple, place_of_worship, point_of_interest, establishment",Ponda,15.4107144,73.9751878,,,['religious']
Laxmi Narasimha Temple,"CXMF+62H, Veling, Goa 403404, India",4.9,159.0,ChIJwXXrPAC7vzsRwq_gRMC53og,"hindu_temple, place_of_worship, point_of_interest, establishment",Ponda,15.4330458,73.9725648,,,['religious']
Shri Durgadatta Temple Marcel,"Chimulawada, Orgao, Goa 403107, India",4.9,60.0,ChIJu3gqnkq8vzsR485kp_j5GA0,"hindu_temple, place_of_worship, point_of_interest, establishment",Sattari (Valpoi),15.5130161,73.9595066,,,['religious']
The Tent Church,"4th Floor, Reliance Magnum Building, Kadamba Bus Stand, Madel, Madgaon, Goa 403601, India",4.9,54.0,ChIJgfDAaoaxvzsRtBMM02PIkCE,"church, tourist_attraction, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.2876692,73.9548415,,,"['nature', 'religious']"
Limitless Church Goa,"Limitless Church, 4th Floor, Panjim Convention Centre, Mala, Panaji, Goa 403001, India",4.9,43.0,ChIJ4bo7-mTBvzsR9tY_0z4d7AE,"church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.4876395,73.8323398,,,['religious']
Shree Kalyan Maruti Temple Kavle Ponda,"9XWQ+GVP, Donshiwado, Queula, Ponda, Goa 403401, India",4.9,41.0,ChIJkb7yuY66vzsRuhzq4YfRCmg,"hindu_temple, place_of_worship, point_of_interest, establishment",Ponda,15.3963253,73.9896906,,,['religious']
Shree Paikdev Temple,"6595+W24, Kotarli",4.9,37.0,ChIJc7LUSzCrvzsReEINfdTtYVs,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",Canacona,15.219766,74.1575717,,,['religious']
श्री शांतेरी आनी कामाक्षी देवुळ Shri Shanteri and Kamakshi Temple,"9XXJ+G9R, Unnamed Road, Agapur, Bandiwada, Goa 403401, India",4.9,32.0,ChIJfR1WQ9q7vzsRqy4CXyrAYd4,"hindu_temple, place_of_worship, point_of_interest, establishment",Ponda,15.3988599,73.9808794,,,['religious']
Shri santa sathguru balumama temple Lakherem,"JX56+4CV Shri santa sathguru balumama temple, Borden, Lakherem, Dicholi, Goa 403504, India",4.9,30.0,ChIJ5xMRTzeXvzsROyFhUOaBXV8,"hindu_temple, place_of_worship, point_of_interest, establishment",Bicholim,15.6078689,73.9610544,,,['religious']
Shyam purush devastan,"HXF8+99X, Sarvan, Dicholi, Goa 403529, India",4.9,28.0,ChIJDbSVZzuWvzsRyi-wOUJl3q4,"hindu_temple, place_of_worship, point_of_interest, establishment",Bicholim,15.573487,73.965967,,,['religious']
Vithal Mandir,"65J2+9PP, Sanguem Rd, Bamansai, Sanguem, Goa 403704, India",4.9,25.0,ChIJxWtzXT6rvzsRBRZt0Q6PdP8,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.2309646,74.1518249,,,['religious']
Shree Navadurga Devasthan,"Deulwada, 403506, Pale, Goa 403105, India",4.9,25.0,ChIJK4foqH2jvzsR2IkxLPpZrzQ,"hindu_temple, place_of_worship, point_of_interest, establishment",Dharbandora,15.4793947,74.0684853,,,['religious']
Shankar Parvati Ganesh Mandir,"Dhumre Velpe, H 113, near Shiv Parvati Mandir, Friends Colony, Khadpabandh, Ponda, Goa 403401, India",4.9,19.0,ChIJ0cxbT-C7vzsRFcNh2R1T8O4,"hindu_temple, place_of_worship, point_of_interest, establishment",Ponda,15.3963705,73.9972564,,,['religious']
Shree Kalnath Temple Marangan Mugoli sanguem Goa,"65V3+J4G, Marangan Mugoli, Sanguem, Muguli, Goa 403704, India",4.9,11.0,ChIJOZGixaWrvzsRNVPxKIycoo0,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.24406,74.1528377,,,['religious']
Shri Mahalasa Narayani Temple,"CXRF+638, Mardol, Priol, Goa 403404, India",4.8,7218.0,ChIJjwIevqS7vzsRmEMcHpIC0LA,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",Ponda,15.4405329,73.9727179,,,['religious']
"Kadamba Shri Mahadeva Temple, Tambdisurla","C7Q3+J27, Near Bhagwan Mahaveer Wildlife Sanctury, Sanguem, Surla, Goa 403406, India",4.8,5158.0,ChIJKTeIBk4IvzsRekHQksfEKkk,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment,historical",Dharbandora,15.4390499,74.2525571,,,"['historical', 'nature', 'religious']"
Shri Mahalasa Narayani Devalaya,"Verna Industrial Estate, Verna, Lotli, Goa 403722, India",4.8,4719.0,ChIJsdmBW6SwvzsRdHowSm-kY-w,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",Dharbandora,15.3596731,73.9448662,,,['religious']
Shri Kamakshi Temple,"82CM+9W7, Shiroda, Goa 403103, India",4.8,3751.0,ChIJPdxPUCGuvzsRlMdO5abGa8g,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",Ponda,15.3208241,74.0348146,,,['religious']
"Shree Mahalaxmi Saunsthan, Bandora","Shree Mahalaxmi Sausthan Bandiwade, Left feom Nageshi, Bandora, Ponda, Goa 403401, India",4.8,3618.0,ChIJ0bVnNrm6vzsRbJmOx8GFSV4,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",Ponda,15.4060292,73.9798296,,,['religious']
Shri Dev Bodgeshwar Sansthan,"HRM4+V99, Calangute - Mapusa Rd, Mapusa, Goa, Mapusa, Goa 403507, India",4.8,3556.0,ChIJmXJVz_rqvzsRK_hbmAoRP2Y,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",Bardez (Mapusa),15.5846637,73.805974,,,['religious']
Birla Mandir | Radha Krishna Mandir,"9VQG+545, Pilani, Sancoale, Goa 403726, India",4.8,2813.0,ChIJdxyGcmK5vzsR13qbjATeMEk,"hindu_temple, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.3879374,73.8752534,,,['religious']
"Shri Nageshi Temple,","Bandiwade, Donshiwado, Ponda, Bandiwada, Goa 403401, India",4.8,2812.0,ChIJ9Z288fW6vzsRiiAZ44P99zg,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment,historical",Ponda,15.4074651,73.9837259,,,"['historical', 'religious']"
"Shri Ramnath Devasthan, Bandora","9XXJ+H8F, Ramnathim, Ponda, Bandiwada, Goa 403401, India",4.8,2763.0,ChIJAQAAALy6vzsR9lBaCux2meY,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",Ponda,15.3989676,73.9808124,,,['religious']
Shri Shantadurga Kunkallikarin Temple,"Fatarpa, Goa 403703, India",4.8,2751.0,ChIJ6yERsa9NvjsR-mdVHMVj7po,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.1437754,73.9920561,,,['religious']
Shree Devi Lairaee Devasthan Temple,"JV3X+QV6, Shirgao Rd, Assonora, Shrigao, Goa 403503, India",4.8,1847.0,ChIJU-okZFKUvzsRNIFBTzjZ_sw,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",Bicholim,15.6043999,73.8996597,,,['religious']
"Shree Ramnath Damodar Sansthaan, Goa","Zambaulim, Quepem, Goa 403705, India",4.8,1595.0,ChIJdz1rKzxTvjsRwaH6hzHpmN0,"hindu_temple, place_of_worship, point_of_interest, establishment",Canacona,15.1866463,74.0949954,,,"['nature', 'religious']"
"Mallikarjun Temple, Canacona","near mallikarjun temple, Shristhal, Canacona, Mallikarjun, Goa 403702, India",4.8,1379.0,ChIJEQrqGoBavjsRh6M68FG3VnU,"hindu_temple, place_of_worship, point_of_interest, establishment",Canacona,15.0227158,74.0763636,,,"['religious', 'shopping']"
Shri Vijayadurga Temple,"FX8X+V5W, Keri, Betki, Goa 403404, India",4.8,739.0,ChIJ-RwEnmO7vzsR0ss1RXzAy4k,"hindu_temple, place_of_worship, point_of_interest, establishment",Ponda,15.4672429,73.9979551,,,['religious']
Shri Shantadurga Fatarpekarin Temple,"4XWR+6FR, Fatarpa, Cuncolim, Goa 403703, India",4.8,730.0,ChIJOWe--q5NvjsRs7KlhSfwRCs,"hindu_temple, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.1455425,73.9911349,,,['religious']
Our Lady Of Pilar Church,"CVRV+QFF Church of Our Lady of Pilar, Fr. Agnel Church, Goa Velha, Goa 403203, India",4.8,674.0,ChIJc4cPWB-5vzsRB5tSVBRmjlw,"church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.4419078,73.8936199,,,['religious']
Shree Navadurga Temple,"CW9V+GC6, Madkai, Goa 403404, India",4.8,625.0,ChIJZ93paSy6vzsROAzAo0uhzMM,"hindu_temple, place_of_worship, point_of_interest, establishment",Ponda,15.4187934,73.9435096,,,['religious']
Holy Cross Shrine,"FV27+VP8, Siridao, Bambolim, Goa 403202, India",4.8,588.0,ChIJK84awre4vzsRHJvfRAEHflo,"church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.4521705,73.8643258,,,['religious']
"Shrimad Anant Devasthan, Savoi Verem","F2H9+9VX, Ponda - Apewal - Querim - Savoi - Verem – Betqui - Marcela, Savoi-Verem, Khandepar, Goa 403107, India",4.8,561.0,ChIJhd9aoqi8vzsRCroS9b2ppJY,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",Ponda,15.4784893,74.0197433,,,['religious']
Shree Damodar Mandir,"Dr Borges, Building nr, Childrens Park, Vaddem, Vasco Da Gama, Goa 403802, India",4.8,393.0,ChIJo02cU7zHvzsR5-DQ2RfvCHk,"hindu_temple, place_of_worship, point_of_interest, establishment",Mormugao (Vasco),15.3982086,73.815334,,,"['nature', 'religious']"
Shri Someshwara Temple,"558P+6QF, Kurdi, Goa 403704, India",4.8,298.0,ChIJk5UIF6dVvjsRTl0kyAoov1M,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.1655655,74.1869144,,,['religious']
Shree Mahalasa Devi Temple,"Madhalamaj, Mandre, Pedne, Goa, Keri to Mapusa, Goa 403527, India",4.8,227.0,ChIJ34cZKPLuvzsRd1RrGTiogQw,"hindu_temple, place_of_worship, point_of_interest, establishment",Bardez (Mapusa),15.6691965,73.7184572,,,['religious']
Shri Sharvani Devi Temple,"JWQ3+943, Advalpal, Goa 403503, India",4.8,218.0,ChIJQSma93CUvzsRHXfFhdx5Y30,"hindu_temple, place_of_worship, point_of_interest, establishment",Bicholim,15.6383919,73.9028078,,,['religious']
Kamakshi Temple Arch,"82CM+8XC, Shiroda, Goa 403103, India",4.8,200.0,ChIJyZ7-9QevvzsRFR22zt8ZYD4,"hindu_temple, place_of_worship, point_of_interest, establishment",Ponda,15.3208195,74.0348865,,,"['historical', 'religious']"
Maruti temple panjim,"FRRH+58G, Altinho, Panaji, Goa 403001, India",4.8,150.0,ChIJUao4dXzBvzsR08uyAXvqWHw,"hindu_temple, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.4904426,73.8283984,,,['religious']
Shri Mahamaaya Kalika Devasthan,"JWXM+PWC, Kasarpal Bicholim, Latambarcem, Goa 403503, India",4.8,150.0,ChIJ__v79f-TvzsRaQNLiR9QiIU,"hindu_temple, place_of_worship, point_of_interest, establishment",Bicholim,15.6493154,73.934776,,,"['nightlife', 'religious']"
Faith Community Church,"near Kidzee school, Altinho, Mapusa, Goa 403507, India",4.8,139.0,ChIJ41A_1XTrvzsR5J3dOH6TcGM,"point_of_interest, establishment",Bardez (Mapusa),15.5924455,73.8177769,,,['religious']
"Shri Brahmadev Ji Temple, Brahma Karmali Goa","H597+R24, Karambali Bramha, Goa 403506, India",4.8,115.0,ChIJSwsP1HyfvzsRjXhZD_cc4Yg,"hindu_temple, place_of_worship, point_of_interest, establishment",Sattari (Valpoi),15.5695168,74.1625753,,,['religious']
Holy Cross Church,"S-9, Church Building, near Verna Post office, near Central Bank of India, Verna, Lotli, Goa 403722, India",4.8,84.0,ChIJrfCcPFW3vzsRy-9VJbl6STc,"church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.3483627,73.9314132,,,['religious']
Sansthan Maruti Temple,"7444+CPW, Kakoda, Vodlemol Cacora, Kudchaden, Goa 403706, India",4.8,80.0,ChIJwatO12OsvzsRrAARh7_VnRs,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.2561103,74.1068441,,,['religious']
Shree Lakshmi Ravalnath Temple,"GX75+CV9, Orgao, Goa 403107, India",4.8,73.0,ChIJKVwjwEe9vzsRvY1YY6QAqD0,"hindu_temple, place_of_worship, point_of_interest, establishment",Bicholim,15.5135369,73.959745,,,['religious']
"Shantadurga Ravalnath Temple, Orgao, Marcel","GX4C+FXR, Marcel, Ponda, Orgao, Goa 403107, India",4.8,72.0,ChIJUcYZOlC8vzsRZLn8StwmSOo,"hindu_temple, place_of_worship, point_of_interest, establishment",Sattari (Valpoi),15.5062375,73.9723902,,,['religious']
Our Lady of Rosary Church,"FR74+4CC, Caranzalem, Taleigao, Durgavado, Goa 403004, India",4.8,69.0,ChIJDX15j0zBvzsRLRYityi0Tdo,"church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.4628051,73.8060003,,,['religious']
Shri Vetal Maharudra Temple,"Shirodwadi, Mulgaon, Goa 403503, India",4.8,69.0,ChIJ5ysdXSWUvzsRSkcmckK5434,"hindu_temple, place_of_worship, point_of_interest, establishment",Bicholim,15.6149619,73.9255214,,,['religious']
Our Lady of Miracles Church,"Road, Badem, Vagator, Assagao, Goa 403517, India",4.8,61.0,ChIJk4kTx97rvzsR2hCqZctn8iI,"church, place_of_worship, point_of_interest, establishment",Bardez (Mapusa),15.6079077,73.7523874,,,['religious']
Shri Mhalsa Bhavani Temple,"H2JP+CPR, Pariye, Goa 403505, India",4.8,54.0,ChIJYyEwkhuYvzsR0BD7ureglHk,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",Bicholim,15.5811177,74.0367633,,,['religious']
Kumbhar Pottery Studio,"Industrial Estate, 91, opp. Shri Kulneshwar Temple, Dicholi, Goa 403529, India",4.8,49.0,ChIJJTxCthSWvzsRYPFUgWX43wY,"point_of_interest, establishment",Bicholim,15.5820525,73.9547889,,,['religious']
Pilar Seminary Museum,"CVVW+22W, Fr. Agnel Church, Pilar, Goa Velha, Goa 403203, India",4.8,46.0,ChIJQc3I1bm5vzsRdyf8hmJ3THs,"museum, point_of_interest, establishment",Tiswadi (Panaji),15.4425841,73.8950171,,,"['historical', 'religious']"
Siddhivinayak Temple,"HWXW+CW6, Borden, Dicholi, Goa 403504, India",4.8,45.0,ChIJNXg5UXuWvzsRZvniMqOqBRk,"hindu_temple, place_of_worship, point_of_interest, establishment",Bicholim,15.598534,73.9473257,,,['religious']
Our Lady of the Assumption Church,"6272+G2W Sarzora Church, Sarzora, Goa 403715, India",4.8,38.0,ChIJh5IG1ZGzvzsRPvLe2ZyO5nI,"church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.2138763,74.0001521,,,['religious']
Shri Sateri Kelbai Devasthan,"G2X7+2PF, Sanquelim, Goa 403505, India",4.8,34.0,ChIJBbdmJES9vzsRxCF9OCboU9Q,"hindu_temple, place_of_worship, point_of_interest, establishment",Sattari (Valpoi),15.5475172,74.014281,,,['religious']
Igreja de Nossa Senhora dos Remédios,"8W2C+F6M, Fatona, Betalbatim, Goa 403713, India",4.8,32.0,ChIJ3XY4Nea3vzsRs7qfAFAD6ko,"church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.301218,73.9206486,,,['religious']
Shri Krishna Temple,"FVX6+QGG, Ilhas, Chimbel, Goa 403006, India",4.8,25.0,ChIJRUtZt3O_vzsRR2jel1eO8B0,"hindu_temple, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.499444,73.8613183,,,['religious']
Shri Sateri Temple,"FXG7+395, NH 4A, Karmali, Boma, Goa 403115, India",4.8,24.0,ChIJ-b7_iXO8vzsRbfePQT-yneY,"hindu_temple, place_of_worship, point_of_interest, establishment",Sattari (Valpoi),15.4751252,73.9634888,,,['religious']
श्री राक्षस मळ्ळीकेश्वर प्रसन्न,"86XR+2GX, Metawada-Collem, Darbandora, Colem, Kolem, Goa 403410, India",4.8,19.0,ChIJ3cGvqnQHvzsRVOwGe-_3HiQ,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.3476215,74.2413703,,,['religious']
Harvest Ministries,"Sh. No. 6&7, Grace Heritage Complex, Fatorda, Madgaon, Goa 403601, India",4.8,18.0,ChIJeX_hhmGxvzsRR3f-FDZnutg,"church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.2901892,73.9652548,,,"['historical', 'religious']"
Shantadurga Math,"Dicholi, Goa 403504, India",4.8,18.0,ChIJaxVqKXKWvzsR7tY-2zO_OCE,"hindu_temple, place_of_worship, point_of_interest, establishment",Bicholim,15.5871594,73.945241,,,['religious']
"Shri Mahalaxmi Temple - Codar (kodar), Ponda, Goa.","C338+28M, Shri Mahalaxmi Temple - Codar (kodar), Ponda - Goa., Khandepar Rd, Kodar, Goa 403406, India",4.8,16.0,ChIJW6W1-3GlvzsRoEd0oeUkO2Y,"hindu_temple, place_of_worship, point_of_interest, establishment",Ponda,15.4025853,74.0658506,,,['religious']
Brahmarashtroli Temple,"Brahmarashtroli Temple, Sakhali Housing Board, Sakhali housing board Colony, Harvale, Goa 403505, India",4.8,16.0,ChIJ1QqoCVS9vzsRexye1ZAEegE,"hindu_temple, place_of_worship, point_of_interest, establishment",Sattari (Valpoi),15.55941,74.0251214,,,['religious']
Koteshwar Temple,"HWRW+8F7, Dicholi, Goa 403504, India",4.8,13.0,ChIJdQz903GWvzsRAGkAiAvNXNY,"hindu_temple, place_of_worship, point_of_interest, establishment",Bicholim,15.5907841,73.9461707,,,['religious']
Shree Chandreshwar Temple,"453W+XFM, Vichundrem, Digali, Goa 403704, India",4.8,13.0,ChIJuzQSlxRWvjsRzAZkvTWQDJ4,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",Sanguem,15.1049457,74.1961618,,,['religious']
"Shri Somnath Temple ,Codar ,Ponda ,Goa.","C328+W94, Kodar, Nirankal, Goa 403406, India",4.8,11.0,ChIJ-5xT43GlvzsRJNDKNT-ig6s,"hindu_temple, place_of_worship, point_of_interest, establishment",Dharbandora,15.4022693,74.06596,,,['religious']
Shree Mahadev Devasthan Betora,"Shree Mahadev Devasthan, Talewada, Betora, Goa 403103, India",4.8,8.0,ChIJgz2AQvqvvzsRY_W5EHoI3iY,"hindu_temple, place_of_worship, point_of_interest, establishment",Dharbandora,15.3765277,74.0403033,,,['religious']
River of Life Church,"3rd floor, Goa Chamber Building (GCCI, Opposite Azad Maidan, Panaji, Goa 403001, India",4.8,5.0,ChIJHXm8OD_BvzsRKgDDAzL7Ydk,"church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.5003808,73.8265699,,,['religious']
Shree Shantadurga Temple,"Kapileswari - Kavlem Rd, Donshiwado, Ponda, Goa 403401, India",4.7,8275.0,ChIJrYu521bAvzsRMZ5n0rjkYnA,"hindu_temple, place_of_worship, point_of_interest, establishment",Ponda,15.3962235,73.9852776,,,['religious']
Tirupati Balaji Temple,"FX4F+GFH, Kumkaliem, Goa 403404, India",4.7,1896.0,ChIJfTbQ-5q7vzsRVIqwaY9pJ8E,"hindu_temple, place_of_worship, point_of_interest, establishment",Ponda,15.4563074,73.9737458,,,['religious']
Shri Chandreshwar Bhootnath Temple,"627P+5PQ, Unnamed Road, Talewada, Paroda, Goa 403705, India",4.7,1414.0,ChIJ0_uBqlCtvzsRSPxTyrAkFmM,"hindu_temple, tourist_attraction, place_of_worship, park, point_of_interest, establishment",Sanguem,15.2134237,74.0365689,,,"['nature', 'religious']"
Shree Mahalaxmi Temple,"FRWG+8J7, Dr Dada Vaidya Rd, next to Mushtifund, Situated, Saunthan, Panaji, Goa 403001, India",4.7,1114.0,ChIJO9qFUI7AvzsRwozHjNd4qpc,"hindu_temple, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.4957791,73.8265365,,,['religious']
Shree Saunsthan Shantadurga Chamundeshwari Kudtari Mahamaya,"63H3+CJ8, Ghudo, Aveden",4.7,811.0,ChIJ8-UvLxWtvzsRHh2_XWuMJYU,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.2285273,74.0540636,,,['religious']
Our Lady of Fatima Church - Don Bosco Panjim,"Don Bosco, MG Road, Panjim, Panaji, Goa 403001, India",4.7,798.0,ChIJ68trVozAvzsRaVyUmInnBCo,"church, place_of_worship, point_of_interest, establishment,religious,historical",Tiswadi (Panaji),15.4967764,73.821457,,,"['historical', 'religious']"
Shri DevkiKrishna Ravalnath Saunsthan,"GX76+C3M, Marcel, Orgao, Goa 403107, India",4.7,756.0,ChIJ6YGmpEq8vzsRJhDNDkqk_XI,"hindu_temple, place_of_worship, point_of_interest, establishment",Bicholim,15.5135694,73.9601784,,,['religious']
"Shree Saptakoteshwar Temple, Narva","HW3P+MVJ, Temple Road, near Saptakoteshwara Temple, Narva, Maem, Goa 403504, India",4.7,686.0,ChIJ3a5sPv69vzsRhRFPt21J4yM,"hindu_temple, place_of_worship, point_of_interest, establishment",Bicholim,15.5541678,73.9371746,,,['religious']
"Shree Damodar, Temple","7XQ7+X79, Fatorda, Madgaon, Goa 403601, India",4.7,667.0,ChIJ-e0cpWGxvzsRAbBV0ZRV7LQ,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.2899024,73.963249,,,"['nature', 'religious']"
